Date,Open,High,Low,Close,Adj Close,Volume
2012-08-24,2.610000,2.650000,2.600000,2.640000,2.640000,16188054
2012-08-27,2.660000,2.660000,2.550000,2.570000,2.570000,18558800
2012-08-28,2.540000,2.620000,2.540000,2.600000,2.600000,21650900
2012-08-29,2.580000,2.630000,2.570000,2.580000,2.580000,11423000
2012-08-30,2.580000,2.580000,2.530000,2.540000,2.540000,19218840
2012-08-31,2.510000,2.540000,2.470000,2.490000,2.490000,17237342
2012-09-03,2.490000,2.540000,2.490000,2.530000,2.530000,19435000
2012-09-04,2.530000,2.530000,2.470000,2.510000,2.510000,9595836
2012-09-05,2.450000,2.470000,2.360000,2.420000,2.420000,33329341
2012-09-06,2.440000,2.490000,2.400000,2.470000,2.470000,14487608
2012-09-07,2.530000,2.590000,2.510000,2.580000,2.580000,29440000
2012-09-10,2.550000,2.620000,2.520000,2.530000,2.530000,11526914
2012-09-11,2.540000,2.560000,2.460000,2.510000,2.510000,26830000
2012-09-12,2.550000,2.570000,2.490000,2.570000,2.570000,39350000
2012-09-13,2.580000,2.590000,2.530000,2.550000,2.550000,37535000
2012-09-14,2.600000,2.740000,2.600000,2.730000,2.730000,91880000
2012-09-17,2.750000,2.760000,2.650000,2.680000,2.680000,58692768
2012-09-18,2.640000,2.740000,2.630000,2.720000,2.720000,36611266
2012-09-19,2.720000,2.740000,2.690000,2.700000,2.700000,21595249
2012-09-20,2.710000,2.740000,2.630000,2.630000,2.630000,22165200
2012-09-21,2.650000,2.780000,2.650000,2.770000,2.770000,48545812
2012-09-24,2.780000,2.840000,2.730000,2.820000,2.820000,52610892
2012-09-25,2.800000,2.830000,2.780000,2.810000,2.810000,16740406
2012-09-26,2.760000,2.800000,2.750000,2.770000,2.770000,13264334
2012-09-27,2.730000,2.900000,2.730000,2.890000,2.890000,62865197
2012-09-28,2.870000,2.970000,2.850000,2.940000,2.940000,77382157
2012-10-03,2.940000,2.990000,2.890000,2.950000,2.950000,37128810
2012-10-04,2.930000,2.960000,2.890000,2.950000,2.950000,18185000
2012-10-05,2.950000,3.030000,2.940000,3.020000,3.020000,62351665
2012-10-08,3.070000,3.080000,3.000000,3.000000,3.000000,42582100
2012-10-09,3.000000,3.100000,3.000000,3.070000,3.070000,45330346
2012-10-10,3.070000,3.200000,3.050000,3.190000,3.190000,99447874
2012-10-11,3.180000,3.210000,3.070000,3.090000,3.090000,88252348
2012-10-12,3.110000,3.180000,3.110000,3.160000,3.160000,45650500
2012-10-15,3.200000,3.270000,3.180000,3.250000,3.250000,57162135
2012-10-16,3.280000,3.290000,3.170000,3.210000,3.210000,41507000
2012-10-17,3.260000,3.330000,3.250000,3.310000,3.310000,56212999
2012-10-18,3.310000,3.360000,3.300000,3.340000,3.340000,42664500
2012-10-19,3.360000,3.360000,3.230000,3.240000,3.240000,44054000
2012-10-22,3.200000,3.320000,3.180000,3.300000,3.300000,40073200
2012-10-24,3.300000,3.300000,3.190000,3.270000,3.270000,37805000
2012-10-25,3.270000,3.350000,3.250000,3.280000,3.280000,23054000
2012-10-26,3.280000,3.290000,3.140000,3.230000,3.230000,20918200
2012-10-29,3.200000,3.260000,3.190000,3.230000,3.230000,19795000
2012-10-30,3.200000,3.230000,3.180000,3.210000,3.210000,12796699
2012-10-31,3.240000,3.340000,3.220000,3.330000,3.330000,28492132
2012-11-01,3.310000,3.420000,3.290000,3.380000,3.380000,49756476
2012-11-02,3.400000,3.450000,3.400000,3.430000,3.430000,47722000
2012-11-05,3.420000,3.500000,3.420000,3.500000,3.500000,44646200
2012-11-06,3.470000,3.500000,3.390000,3.480000,3.480000,25166114
2012-11-07,3.480000,3.510000,3.400000,3.490000,3.490000,37820625
2012-11-08,3.420000,3.500000,3.400000,3.500000,3.500000,27308436
2012-11-09,3.520000,3.600000,3.470000,3.600000,3.600000,74929960
2012-11-12,3.620000,3.750000,3.610000,3.720000,3.720000,82602909
2012-11-13,3.750000,3.750000,3.580000,3.590000,3.590000,57968812
2012-11-14,3.570000,3.690000,3.570000,3.650000,3.650000,25081244
2012-11-15,3.600000,3.720000,3.570000,3.650000,3.650000,30461981
2012-11-16,3.660000,3.700000,3.600000,3.620000,3.620000,17035986
2012-11-19,3.620000,3.710000,3.590000,3.690000,3.690000,23628570
2012-11-20,3.710000,3.790000,3.680000,3.730000,3.730000,32148687
2012-11-21,3.770000,3.770000,3.680000,3.730000,3.730000,16692326
2012-11-22,3.770000,3.820000,3.730000,3.810000,3.810000,55978180
2012-11-23,3.820000,3.880000,3.790000,3.850000,3.850000,36081816
2012-11-26,3.840000,3.850000,3.780000,3.790000,3.790000,32472981
2012-11-27,3.800000,3.830000,3.660000,3.660000,3.660000,33135221
2012-11-28,3.640000,3.640000,3.560000,3.580000,3.580000,48721999
2012-11-29,3.440000,3.600000,3.420000,3.540000,3.540000,951157978
2012-11-30,3.560000,3.730000,3.550000,3.660000,3.660000,134590878
2012-12-03,3.670000,3.720000,3.600000,3.600000,3.600000,73068948
2012-12-04,3.570000,3.640000,3.520000,3.550000,3.550000,63682015
2012-12-05,3.550000,3.840000,3.550000,3.820000,3.820000,121743324
